0taskID beam field RA Dec  Good noise bmaj bmin bpa
190713042 00 S2323+2904 350.9333330 29.0802780 0 55.1 52.71 21.26  0.83
190713042 01 S2323+2904 349.2101950 28.0562560 1 54.2 31.35 11.38 -0.33
190713042 02 S2323+2904 349.7402040 28.0618560 0 49.2 31.83 11.66 -0.20
190713042 03 S2323+2904 350.2704170 28.0654210 0 40.1 31.52 11.40 -0.38
190713042 04 S2323+2904 350.8007440 28.0669500 0 57.4 54.67 21.22  0.71
190713042 05 S2323+2904 351.3310940 28.0664400 0 40.8 31.20 11.45 -0.15
190713042 06 S2323+2904 351.8613750 28.0638930 1 54.3 31.40 11.44 -0.24
190713042 07 S2323+2904 352.3914980 28.0593100 1 58.8 31.31 11.44 -0.18
190713042 08 S2323+2904 349.4694670 28.4644420 0 54.2 30.98 11.47 -0.30
190713042 09 S2323+2904 350.0016610 28.4691040 0 45.0 31.09 11.42 -0.37
190713042 10 S2323+2904 350.5340160 28.4716960 0 35.5 30.85 11.44 -0.22
190713042 11 S2323+2904 351.0664400 28.4722140 0 39.6 31.02 11.49 -0.25
190713042 12 S2323+2904 351.5988420 28.4706590 0 62.3 30.93 11.54 -0.17
190713042 13 S2323+2904 352.1311280 28.4670320 0 75.0 54.57 21.39  0.28
190713042 14 S2323+2904 352.6632070 28.4613350 1 71.1 29.47 10.43  0.45
190713042 15 S2323+2904 349.7308360 28.8722680 0 50.7 30.62 11.52 -0.27
190713042 16 S2323+2904 350.2652110 28.8759570 0 44.3 30.66 11.51 -0.32
190713042 17 S2323+2904 350.7997030 28.8775390 0 40.1 31.02 11.55 -0.38
190713042 18 S2323+2904 351.3342180 28.8770120 1 44.0 31.53 11.82 -0.32
190713042 19 S2323+2904 351.8686630 28.8743760 1 44.4 30.74 11.51 -0.29
190713042 20 S2323+2904 352.4029450 28.8696340 1 55.7 28.77 10.66 -0.00
190713042 21 S2323+2904 349.4579300 29.2748470 0 67.8 53.16 21.43  0.95
190713042 22 S2323+2904 349.9943170 29.2796680 0 40.1 30.10 11.56 -0.18
190713042 23 S2323+2904 350.5308680 29.2823480 0 38.2 30.21 11.52 -0.24
190713042 24 S2323+2904 351.0674900 29.2828840 1 38.1 30.21 11.56 -0.23
190713042 25 S2323+2904 351.6040880 29.2812760 0 39.3 30.29 11.53 -0.28
190713042 26 S2323+2904 352.1405690 29.2775250 0 41.1 30.35 11.47 -0.34
190713042 27 S2323+2904 349.7213200 29.6827610 0 42.1 29.86 11.54 -0.32
190713042 28 S2323+2904 350.2599230 29.6865740 1 41.6 28.18 10.64 -0.23
190713042 29 S2323+2904 350.7986450 29.6882090 0 43.4 26.47  9.98 -0.84
190713042 30 S2323+2904 351.3373910 29.6876640 0 40.6 50.15 22.19  0.20
190713042 31 S2323+2904 351.8760650 29.6849400 0 38.3 29.99 11.54 -0.31
190713042 32 S2323+2904 352.4145730 29.6800390 0 60.9 29.82 11.50  0.20
190713042 33 S2323+2904 349.4462100 30.0851700 0 71.0 47.44 20.82  0.39
190713042 34 S2323+2904 349.9868560 30.0901510 1 43.0 29.48 11.53  0.13
190713042 35 S2323+2904 350.5276700 30.0929190 0 38.7 29.41 11.54  0.17
190713042 36 S2323+2904 351.0685560 30.0934730 1 40.6 29.82 11.49 -0.08
190713042 37 S2323+2904 351.6094180 30.0918120 0 48.9 29.73 11.52  0.09
190713042 38 S2323+2904 352.1501600 30.0879370 1 44.7 29.68 11.51  0.03
190713042 39 S2323+2904 352.6906850 30.0818500 0 77.8 27.82 10.68 -0.09
190714041 00 S1444+5058 221.0625000 50.9691670 0 58.5 31.90 22.42 -0.15
190714041 01 S1444+5058 218.6998260 49.9319010 1 52.5 19.56 12.91  0.03
190714041 02 S1444+5058 219.4263200 49.9443940 1 45.0 20.12 13.28  0.57
190714041 03 S1444+5058 220.1533400 49.9523500 1 38.9 19.62 12.95  0.70
190714041 04 S1444+5058 220.8806530 49.9557610 0 66.6 32.34 22.37  0.31
190714041 05 S1444+5058 221.6080250 49.9546230 1 36.4 19.59 12.94  0.77
190714041 06 S1444+5058 222.3352210 49.9489400 0 57.7 19.63 12.98  1.06
190714041 07 S1444+5058 223.0620070 49.9387140 0 56.2 19.59 12.94  0.97
190714041 08 S1444+5058 219.0457830 50.3437270 1 48.9 19.59 13.03  0.13
190714041 09 S1444+5058 219.7788190 50.3541030 1 38.7 19.50 12.96  0.61
190714041 10 S1444+5058 220.5122760 50.3598700 0 35.3 19.43 12.93  0.13
190714041 11 S1444+5058 221.2459130 50.3610240 0 37.0 19.53 13.00  0.27
190714041 12 S1444+5058 221.9794900 50.3575630 0 60.1 19.49 12.97  0.23
190714041 13 S1444+5058 222.7127670 50.3494900 0 78.9 32.50 22.69  0.50
190714041 14 S1444+5058 223.4455030 50.3368130 0 66.1 17.97 11.95  0.99
190714041 15 S1444+5058 219.3979020 50.7546460 1 47.3 19.50 13.06  0.03
190714041 16 S1444+5058 220.1375440 50.7628360 0 34.0 19.44 13.07 -0.08
190714041 17 S1444+5058 220.8774930 50.7663480 0 38.2 19.48 13.06 -0.19
190714041 18 S1444+5058 221.6175050 50.7651770 1 40.0 19.93 13.38 -0.05
190714041 19 S1444+5058 222.3573310 50.7593250 0 40.9 19.38 13.00 -0.09
190714041 20 S1444+5058 223.0967260 50.7487980 0 54.8 17.90 12.03  0.16
190714041 21 S1444+5058 219.0104590 51.1538860 0 94.7 32.21 22.75 -0.02
190714041 22 S1444+5058 219.7563240 51.1645670 0 44.5 19.32 13.00  0.41
190714041 23 S1444+5058 220.5026310 51.1705040 0 33.9 19.41 13.05  0.27
190714041 24 S1444+5058 221.2491280 51.1716920 0 35.0 19.22 12.96  0.19
190714041 25 S1444+5058 221.9955620 51.1681290 0 36.2 19.26 13.00 -0.16
190714041 26 S1444+5058 222.7416800 51.1598190 1 39.3 19.22 12.97 -0.04
190714041 27 S1444+5058 219.3684810 51.5649710 0 37.9 19.17 13.02  0.58
190714041 28 S1444+5058 220.1211880 51.5734010 0 60.8 17.71 12.03  0.64
190714041 29 S1444+5058 220.8742210 51.5770160 0 48.2 16.14 11.06  0.40
190714041 30 S1444+5058 221.6273190 51.5758110 0 39.2 32.42 22.98  0.58
190714041 31 S1444+5058 222.3802220 51.5697880 1 34.9 19.13 12.99  0.65
190714041 32 S1444+5058 223.1326700 51.5589520 0 56.4 19.17 12.97  0.79
190714041 33 S1444+5058 218.9738770 51.9639540 0 57.5 30.43 21.63  0.39
190714041 34 S1444+5058 219.7330260 51.9749460 0 39.0 18.97 12.99  0.47
190714041 35 S1444+5058 220.4926420 51.9810560 0 103.5 18.98 12.94 -0.39
190714041 36 S1444+5058 221.2524580 51.9822790 0 42.4 19.03 12.99  0.61
190714041 37 S1444+5058 222.0122080 51.9786120 1 42.7 19.14 13.03  0.95
190714041 38 S1444+5058 222.7716240 51.9700600 1 42.5 19.05 12.98  0.99
190714041 39 S1444+5058 223.5304390 51.9566300 0 66.6 17.57 12.04  0.80
190718124 00 S2146+4340 326.5166670 43.6730560 0 43.3 36.11 22.27  0.63
190718124 01 S2146+4340 324.4493400 42.6412020 1 55.9 22.12 12.52 -0.01
190718124 02 S2146+4340 325.0851170 42.6508790 0 49.0 37.37 22.51 -0.11
190718124 03 S2146+4340 325.7212470 42.6570400 0 38.2 21.49 12.05 -0.20
190718124 04 S2146+4340 326.3575730 42.6596820 0 58.0 37.51 22.72  2.41
190718124 05 S2146+4340 326.9939390 42.6588010 0 47.3 41.60 25.45  0.48
190718124 06 S2146+4340 327.6301860 42.6543990 0 58.0 37.29 22.55  0.79
190718124 07 S2146+4340 328.2661590 42.6464790 0 61.2 37.31 22.55  0.63
190718124 08 S2146+4340 324.7554840 43.0515520 0 53.0 36.96 22.64  0.37
190718124 09 S2146+4340 325.3957040 43.0595860 0 51.7 37.95 23.04  0.15
190718124 10 S2146+4340 326.0362040 43.0640520 0 41.1 37.06 22.65  0.66
190718124 11 S2146+4340 326.6768250 43.0649450 0 46.6 41.33 25.45  0.20
190718124 12 S2146+4340 327.3174050 43.0622650 0 60.5 36.57 22.05  0.48
190718124 13 S2146+4340 327.9577850 43.0560150 0 74.1 22.16 12.41  0.86
190718124 14 S2146+4340 328.5978050 43.0461980 0 71.7 36.50 22.12  0.52
190718124 15 S2146+4340 325.0658520 43.4612110 0 50.2 35.05 21.71  0.56
190718124 16 S2146+4340 325.7105400 43.4675510 0 44.5 36.73 22.72  0.52
190718124 17 S2146+4340 326.3554310 43.4702700 0 45.1 36.76 22.71  0.51
190718124 18 S2146+4340 327.0003640 43.4693630 0 47.1 36.37 22.16  0.27
190718124 19 S2146+4340 327.6451740 43.4648340 0 62.8 36.90 22.57  1.01
190718124 20 S2146+4340 328.2896980 43.4566840 0 54.4 35.67 21.88  0.92
190718124 21 S2146+4340 324.7316280 43.8618350 0 69.3 35.81 22.38  1.32
190718124 22 S2146+4340 325.3805140 43.8701010 0 52.9 40.54 25.64  0.13
190718124 23 S2146+4340 326.0296920 43.8746950 0 40.2 36.42 22.64  0.10
190718124 24 S2146+4340 326.6789950 43.8756140 0 41.5 35.92 22.16  0.00
190718124 25 S2146+4340 327.3282570 43.8728570 0 48.7 37.37 23.08  0.16
190718124 26 S2146+4340 327.9773100 43.8664260 0 57.6 36.57 22.56  0.38
190718124 27 S2146+4340 325.0460620 44.2716210 0 60.0 35.60 22.38  1.14
190718124 28 S2146+4340 325.6995400 44.2781430 0 47.6 36.17 22.71  0.43
190718124 29 S2146+4340 326.3532310 44.2809390 0 60.5 35.34 22.09  0.43
190718124 30 S2146+4340 327.0069640 44.2800070 0 49.2 40.25 25.60  0.22
190718124 31 S2146+4340 327.6605700 44.2753470 0 49.8 37.07 23.14  0.16
190718124 32 S2146+4340 328.3138790 44.2669640 0 75.5 37.11 23.11  0.18
190718124 33 S2146+4340 324.7071160 44.6720310 0 67.4 34.63 21.91  0.22
190718124 34 S2146+4340 325.3649070 44.6805320 0 48.6 34.66 21.92  0.30
190718124 35 S2146+4340 326.0230010 44.6852570 0 48.3 35.36 22.25  0.37
190718124 36 S2146+4340 326.6812260 44.6862020 0 48.9 35.94 22.71  0.48
190718124 37 S2146+4340 327.3394070 44.6833670 0 46.6 35.95 22.70  0.50
190718124 38 S2146+4340 327.9973710 44.6767530 0 54.0 35.40 22.21  0.59
190718124 39 S2146+4340 328.6549450 44.6663670 0 13915.2 20.41 12.16  0.73
190719041 00 S1242+5058 190.7000000 50.9691670 0 39.4 32.19 22.59  0.23
190719041 01 S1242+5058 188.3373260 49.9319010 1 54.2 19.73 12.93 -0.83
190719041 02 S1242+5058 189.0638200 49.9443940 0 45.7 33.20 22.97  0.04
190719041 03 S1242+5058 189.7908400 49.9523500 1 36.5 19.03 12.52  0.20
190719041 04 S1242+5058 190.5181530 49.9557610 0 45.4 33.19 22.95  0.17
190719041 05 S1242+5058 191.2455250 49.9546230 0 45.5 36.95 25.78  0.27
190719041 06 S1242+5058 191.9727210 49.9489400 0 55.2 33.24 22.94  0.50
190719041 07 S1242+5058 192.6995070 49.9387140 0 63.1 33.23 22.94  0.64
190719041 08 S1242+5058 188.6832830 50.3437270 0 51.3 32.99 22.98 -0.14
190719041 09 S1242+5058 189.4163190 50.3541030 0 45.2 33.71 23.47  0.07
190719041 10 S1242+5058 190.1497760 50.3598700 0 38.6 32.98 22.98  0.14
190719041 11 S1242+5058 190.8834130 50.3610240 0 42.1 36.66 25.79  0.29
190719041 12 S1242+5058 191.6169900 50.3575630 0 59.4 32.47 22.53  0.43
190719041 13 S1242+5058 192.3502670 50.3494900 0 90.4 19.53 12.89  0.07
190719041 14 S1242+5058 193.0830030 50.3368130 0 72.7 32.49 22.56  0.68
190719041 15 S1242+5058 189.0354020 50.7546460 0 48.1 31.26 21.94  0.01
190719041 16 S1242+5058 189.7750440 50.7628360 0 40.8 32.78 22.99  0.09
190719041 17 S1242+5058 190.5149930 50.7663480 0 41.7 32.81 23.02  0.15
190719041 18 S1242+5058 191.2550050 50.7651770 0 41.2 32.31 22.56  0.36
190719041 19 S1242+5058 191.9948310 50.7593250 0 49.7 32.84 22.99  0.33
190719041 20 S1242+5058 192.7342260 50.7487980 0 51.9 31.75 22.29  0.53
190719041 21 S1242+5058 188.6479590 51.1538860 0 51.7 32.11 22.55 -0.07
190719041 22 S1242+5058 189.3938240 51.1645670 0 45.0 36.24 25.84  0.02
190719041 23 S1242+5058 190.1401310 51.1705040 0 37.1 32.60 23.01  0.21
190719041 24 S1242+5058 190.8866280 51.1716920 0 39.6 32.08 22.61  0.30
190719041 25 S1242+5058 191.6330620 51.1681290 0 46.1 33.34 23.54  0.45
190719041 26 S1242+5058 192.3791800 51.1598190 0 79.2 32.96 22.96  0.27
190719041 27 S1242+5058 189.0059810 51.5649710 0 48.6 31.92 22.63  0.03
190719041 28 S1242+5058 189.7586880 51.5734010 0 42.7 32.39 23.07  0.17
190719041 29 S1242+5058 190.5117210 51.5770160 0 58.5 31.66 22.45  0.39
190719041 30 S1242+5058 191.2648190 51.5758110 0 54.0 36.00 25.83  0.44
190719041 31 S1242+5058 192.0177220 51.5697880 0 54.3 33.13 23.57  0.41
190719041 32 S1242+5058 192.7701700 51.5589520 0 71.6 33.21 23.55  0.46
190719041 33 S1242+5058 188.6113770 51.9639540 0 60.1 31.07 22.24 -0.02
190719041 34 S1242+5058 189.3705260 51.9749460 0 46.1 31.07 22.25  0.05
190719041 35 S1242+5058 190.1301420 51.9810560 0 45.3 31.73 22.66  0.23
190719041 36 S1242+5058 190.8899580 51.9822790 0 42.4 32.22 23.09  0.26
190719041 37 S1242+5058 191.6497080 51.9786120 0 44.2 32.25 23.08  0.41
190719041 38 S1242+5058 192.4091240 51.9700600 0 51.4 31.77 22.62  0.48
190719041 39 S1242+5058 193.1679390 51.9566300 0 84.4 32.99 23.58  0.71
190719042 00 M0155+3130 28.8291670 31.5125000 0 44.6 46.91 21.82  0.37
190719042 01 M0155+3130 27.0645340 30.4873520 1 58.7 29.22 11.63 -0.14
190719042 02 M0155+3130 27.6072970 30.4935380 0 51.0 49.11 22.21  0.39
190719042 03 M0155+3130 28.1502790 30.4974770 1 40.8 28.07 11.30 -0.39
190719042 04 M0155+3130 28.6933830 30.4991650 0 50.1 49.79 22.07  0.84
190719042 05 M0155+3130 29.2365120 30.4986020 0 53.0 55.14 25.32  0.61
190719042 06 M0155+3130 29.7795670 30.4957890 0 54.5 49.04 22.17  0.53
190719042 07 M0155+3130 30.3224520 30.4907260 0 70.7 49.35 22.10  0.63
190719042 08 M0155+3130 27.3294500 30.8958510 0 54.0 48.51 22.19  0.36
190719042 09 M0155+3130 27.8746720 30.9009970 0 51.1 50.15 22.50  0.07
190719042 10 M0155+3130 28.4200670 30.9038570 0 45.9 48.52 22.22  0.44
190719042 11 M0155+3130 28.9655360 30.9044290 0 47.7 54.60 25.29  0.64
190719042 12 M0155+3130 29.5109800 30.9027130 0 84.8 47.95 21.76  0.47
190719042 14 M0155+3130 30.6014000 30.8924220 0 81.3 48.60 21.59 -0.22
190719042 15 M0155+3130 27.5967230 31.3039420 0 55.0 46.04 21.24  0.21
190719042 16 M0155+3130 28.1444030 31.3080100 0 45.0 47.96 22.22  0.42
190719042 17 M0155+3130 28.6922080 31.3097540 0 46.8 48.08 22.22  0.48
190719042 18 M0155+3130 29.2400380 31.3091730 0 49.8 47.25 21.83  0.42
190719042 19 M0155+3130 29.7877930 31.3062660 0 55.8 48.08 22.22  0.51
190719042 20 M0155+3130 30.3353720 31.3010370 0 62.5 46.86 21.51  0.54
190719042 22 M0155+3130 27.8663750 31.7115560 0 49.3 53.21 25.35  0.56
190719042 25 M0155+3130 29.5169070 31.7133270 0 51.1 49.33 22.45  0.18
190719042 26 M0155+3130 30.0669660 31.7091940 0 56.8 47.54 22.19  0.53
190719042 27 M0155+3130 27.5859650 32.1144250 0 52.8 46.15 21.82  0.27
190719042 28 M0155+3130 28.1384240 32.1186240 0 42.7 47.11 22.17  0.49
190719042 29 M0155+3130 28.6910120 32.1204240 0 59.1 47.14 21.54 -0.76
190719042 30 M0155+3130 29.2436250 32.1198240 0 57.8 52.67 25.30  0.63
190719042 31 M0155+3130 29.7961620 32.1168250 0 58.4 48.60 22.52  0.12
190719042 32 M0155+3130 30.3485180 32.1114270 0 85.9 48.93 22.44  0.17
190719042 33 M0155+3130 27.3031570 32.5165510 0 65.8 44.86 21.46  0.28
190719042 34 M0155+3130 27.8579330 32.5220320 0 57.7 44.96 21.47  0.33
190719042 35 M0155+3130 28.4128910 32.5250790 0 51.2 45.97 21.74  0.41
190719042 36 M0155+3130 28.9679280 32.5256880 0 51.3 46.65 22.18  0.51
190719042 37 M0155+3130 29.5229380 32.5238600 0 53.0 46.69 22.17  0.54
190719042 38 M0155+3130 30.0778190 32.5195960 0 56.4 45.85 21.74  0.48
190719042 39 M0155+3130 30.6324650 32.5128990 0 103.7 48.38 22.45 -0.05
190720041 00 S2336+2904 354.0916670 29.0802780 0 43.4 50.21 21.84  0.38
190720041 01 S2336+2904 352.3685290 28.0562560 0 63.7 52.74 22.22  0.37
190720041 02 S2336+2904 352.8985380 28.0618560 0 50.3 52.74 22.22  0.40
190720041 03 S2336+2904 353.4287510 28.0654210 0 45.4 31.04 11.46  0.09
190720041 04 S2336+2904 353.9590780 28.0669500 0 48.9 53.13 22.34  1.29
190720041 05 S2336+2904 354.4894280 28.0664400 0 54.0 59.35 25.33  0.61
190720041 06 S2336+2904 355.0197090 28.0638930 0 58.2 52.73 22.25  0.53
190720041 07 S2336+2904 355.5498320 28.0593100 0 66.5 52.79 22.21  0.55
190720041 08 S2336+2904 352.6278010 28.4644420 0 51.7 52.05 22.22  0.44
190720041 09 S2336+2904 353.1599950 28.4691040 0 49.2 53.65 22.64  0.38
190720041 10 S2336+2904 353.6923500 28.4716960 0 43.8 51.88 22.47  0.92
190720041 11 S2336+2904 354.2247740 28.4722140 0 47.5 58.55 25.34  0.61
190720041 12 S2336+2904 354.7571760 28.4706590 0 69.4 51.14 21.82  0.40
190720041 13 S2336+2904 355.2894620 28.4670320 0 77.6 54.12 21.49  0.67
190720041 14 S2336+2904 355.8215410 28.4613350 0 73.1 51.86 21.73  0.11
190720041 15 S2336+2904 352.8891700 28.8722680 0 52.0 49.11 21.51  0.86
190720041 16 S2336+2904 353.4235450 28.8759570 0 44.7 51.23 22.51  1.06
190720041 17 S2336+2904 353.9580370 28.8775390 0 45.1 51.34 22.45  0.94
190720041 18 S2336+2904 354.4925520 28.8770120 0 45.4 50.49 21.86  0.42
190720041 19 S2336+2904 355.0269970 28.8743760 0 53.0 51.46 22.22  0.52
190720041 20 S2336+2904 355.5612790 28.8696340 0 53.4 49.95 21.60  0.49
190720041 21 S2336+2904 352.6162640 29.2748470 0 59.2 49.78 21.98  0.69
190720041 22 S2336+2904 353.1526510 29.2796680 0 47.7 57.11 25.33  0.57
190720041 23 S2336+2904 353.6892020 29.2823480 0 42.0 50.74 22.34  0.71
190720041 24 S2336+2904 354.2258240 29.2828840 0 42.1 49.91 21.83  0.37
190720041 25 S2336+2904 354.7624220 29.2812760 0 47.2 52.49 22.52  0.19
190720041 26 S2336+2904 355.2989030 29.2775250 0 43.9 50.83 22.22  0.53
190720041 27 S2336+2904 352.8796540 29.6827610 0 75.1 50.22 22.21  0.38
190720041 28 S2336+2904 353.4182570 29.6865740 0 46.1 50.21 22.21  0.43
190720041 29 S2336+2904 353.9569790 29.6882090 0 58.1 49.79 21.23 -0.87
190720041 30 S2336+2904 354.4957250 29.6876640 0 51.8 56.41 25.33  0.62
190720041 31 S2336+2904 355.0343990 29.6849400 0 48.5 51.87 22.53  0.22
190720041 32 S2336+2904 355.5729070 29.6800390 0 79.4 51.91 22.51  0.23
190720041 33 S2336+2904 352.6045440 30.0851700 0 72.8 47.94 21.48  0.31
190720041 34 S2336+2904 353.1451900 30.0901510 0 123.3 47.88 21.50  0.33
190720041 35 S2336+2904 353.6860040 30.0929190 0 41.2 29.38 11.68  0.09
190720041 36 S2336+2904 354.2268900 30.0934730 0 49.2 49.63 22.23  0.48
190720041 37 S2336+2904 354.7677520 30.0918120 0 52.5 49.61 22.24  0.49
190720041 38 S2336+2904 355.3084940 30.0879370 0 52.6 48.78 21.84  0.45
190720041 39 S2336+2904 355.8490190 30.0818500 0 102.2 64.84 29.30  0.81
190721041 00 S1426+5058 216.7250000 50.9691670 0 40.2 32.25 22.53 -0.24
190721041 01 S1426+5058 214.3623260 49.9319010 0 80.8 33.20 22.95 -0.69
190721041 02 S1426+5058 215.0888200 49.9443940 0 46.7 33.21 22.97 -0.68
190721041 03 S1426+5058 215.8158400 49.9523500 1 34.3 19.59 12.88 -0.39
190721041 04 S1426+5058 216.5431530 49.9557610 0 48.3 33.18 22.94 -0.94
190721041 05 S1426+5058 217.2705250 49.9546230 0 46.0 36.90 25.79 -0.65
190721041 06 S1426+5058 217.9977210 49.9489400 0 53.4 33.18 22.93 -0.53
190721041 07 S1426+5058 218.7245070 49.9387140 0 62.4 33.17 22.91 -0.18
190721041 08 S1426+5058 214.7082830 50.3437270 0 48.2 32.99 22.97 -0.64
190721041 09 S1426+5058 215.4413190 50.3541030 0 45.8 33.72 23.50 -0.55
190721041 10 S1426+5058 216.1747760 50.3598700 0 38.1 33.00 22.95 -0.48
190721041 11 S1426+5058 216.9084130 50.3610240 0 43.1 36.65 25.79 -0.50
190721041 12 S1426+5058 217.6419900 50.3575630 0 58.6 32.47 22.56 -0.13
190721041 13 S1426+5058 218.3752670 50.3494900 0 71.8 32.60 22.66 -0.44
190721041 14 S1426+5058 219.1080030 50.3368130 0 68.0 32.51 22.51 -0.30
190721041 15 S1426+5058 215.0604020 50.7546460 0 53.9 31.28 21.95 -0.45
190721041 16 S1426+5058 215.8000440 50.7628360 0 44.1 32.81 22.99 -0.35
190721041 17 S1426+5058 216.5399930 50.7663480 0 49.8 32.83 23.01 -0.31
190721041 18 S1426+5058 217.2800050 50.7651770 0 45.8 32.33 22.57 -0.29
190721041 19 S1426+5058 218.0198310 50.7593250 0 50.0 32.86 22.98 -0.22
190721041 20 S1426+5058 218.7592260 50.7487980 0 52.5 31.76 22.27 -0.26
190721041 21 S1426+5058 214.6729590 51.1538860 0 56.8 32.19 22.55 -0.39
190721041 22 S1426+5058 215.4188240 51.1645670 0 58.2 36.33 25.80 -0.35
190721041 23 S1426+5058 216.1651310 51.1705040 0 40.4 32.63 22.97 -0.20
190721041 24 S1426+5058 216.9116280 51.1716920 0 38.3 32.09 22.53 -0.14
190721041 25 S1426+5058 217.6580620 51.1681290 0 45.9 33.33 23.50 -0.06
190721041 26 S1426+5058 218.4041800 51.1598190 0 45.1 32.70 22.95  0.14
190721041 27 S1426+5058 215.0309810 51.5649710 0 49.1 32.53 22.98 -0.12
190721041 28 S1426+5058 215.7836880 51.5734010 0 43.0 32.53 22.96  0.03
190721041 29 S1426+5058 216.5367210 51.5770160 0 57.5 31.35 22.06  0.04
190721041 30 S1426+5058 217.2898190 51.5758110 0 44.1 36.09 25.76  0.10
190721041 31 S1426+5058 218.0427220 51.5697880 0 45.8 33.21 23.53  0.34
190721041 32 S1426+5058 218.7951700 51.5589520 0 73.9 33.19 23.51  0.18
190721041 33 S1426+5058 214.6363770 51.9639540 0 78.9 31.11 22.21 -0.52
190721041 34 S1426+5058 215.3955260 51.9749460 0 56.0 31.14 22.19 -0.18
190721041 35 S1426+5058 216.1551420 51.9810560 0 35.8 19.04 13.00  0.03
190721041 36 S1426+5058 216.9149580 51.9822790 0 41.9 32.31 23.04  0.18
190721041 37 S1426+5058 217.6747080 51.9786120 0 50.1 32.29 23.04  0.25
190721041 38 S1426+5058 218.4341240 51.9700600 0 49.6 31.83 22.56  0.49
190721041 39 S1426+5058 219.1929390 51.9566300 0 96.3 40.87 29.77  0.55
190722001 00 M0208+3130 32.0708330 31.5125000 0 61.7 46.22 21.64 -1.50
190722001 01 M0208+3130 30.3062000 30.4873520 0 107.5 48.71 22.16 -3.74
190722001 02 M0208+3130 30.8489630 30.4935380 0 124.4 48.54 22.00 -1.23
190722001 03 M0208+3130 31.3919450 30.4974770 0 46.6 29.46 11.79 -5.27
190722001 05 M0208+3130 32.4781780 30.4986020 0 64.3 54.42 25.19 -2.09
190722001 06 M0208+3130 33.0212330 30.4957890 0 75.0 48.71 22.15 -3.32
190722001 07 M0208+3130 33.5641180 30.4907260 0 89.6 48.73 22.12 -3.22
190722001 08 M0208+3130 30.5711160 30.8958510 0 83.1 48.09 22.11 -3.13
190722001 09 M0208+3130 31.1163380 30.9009970 0 64.9 49.77 22.49 -2.96
190722001 10 M0208+3130 31.6617330 30.9038570 0 55.5 48.15 22.12 -2.36
190722001 11 M0208+3130 32.2072020 30.9044290 0 64.8 53.94 25.19 -1.83
190722001 12 M0208+3130 32.7526460 30.9027130 0 91.1 47.10 21.69 -2.24
190722001 13 M0208+3130 33.2979670 30.8987100 0 100.9 50.97 21.60 -4.99
190722001 14 M0208+3130 33.8430660 30.8924220 0 111.8 49.54 21.65 -8.03
190722001 15 M0208+3130 30.8383890 31.3039420 0 71.9 45.64 21.20 -3.00
190722001 16 M0208+3130 31.3860690 31.3080100 0 62.6 47.60 22.13 -2.15
190722001 17 M0208+3130 31.9338740 31.3097540 0 61.3 47.48 22.16 -2.42
190722001 18 M0208+3130 32.4817040 31.3091730 0 67.6 46.41 21.72 -2.42
190722001 19 M0208+3130 33.0294590 31.3062660 0 74.4 47.86 22.14 -3.02
190722001 20 M0208+3130 33.5770380 31.3010370 0 85.3 46.74 21.56 -4.77
190722001 21 M0208+3130 30.5580830 31.7062420 0 88.3 46.05 21.71 -3.76
190722001 22 M0208+3130 31.1080410 31.7115560 0 66.0 52.55 25.20 -1.72
190722001 23 M0208+3130 31.6581760 31.7145090 0 55.5 46.96 22.12 -2.16
190722001 24 M0208+3130 32.2083870 31.7150990 0 60.1 45.92 21.68 -2.07
190722001 25 M0208+3130 32.7585730 31.7133270 0 64.7 48.83 22.53 -4.10
190722001 26 M0208+3130 33.3086320 31.7091940 0 67.3 47.29 22.08 -3.70
190722001 27 M0208+3130 30.8276310 32.1144250 0 84.5 46.45 22.18 -3.87
190722001 28 M0208+3130 31.3800900 32.1186240 0 66.8 46.50 22.19 -3.33
190722001 29 M0208+3130 31.9326780 32.1204240 0 83.7 46.63 21.46 -6.87
190722001 30 M0208+3130 32.4852910 32.1198240 0 66.3 52.05 25.22 -3.73
190722001 31 M0208+3130 33.0378280 32.1168250 0 69.2 48.94 22.57 -5.58
190722001 32 M0208+3130 33.5901840 32.1114270 0 106.6 49.39 22.55 -6.61
190722001 33 M0208+3130 30.5448230 32.5165510 0 91.6 44.72 21.65 -6.66
190722001 34 M0208+3130 31.0995990 32.5220320 0 75.8 44.36 21.54 -4.23
